created,text,retwc,hashtag,followers,friends
10/27/2019 9:12,"b'#Chandigarh: #DushyantChautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/utYlob1SXw'",1,Chandigarh,2307,1836
10/27/2019 9:10,b'RT @indiatvnews: ML Khattar sworn-in as Haryana Chief Minister | Live Updates\n\n#MLKhattar\n#HaryanaAssemblyPolls \n#HaryanaElections2019 \n\nht\xe2\x80\xa6',1,MLKhattar,141,0
10/27/2019 9:10,"b'RT @timesofindia: @mlkhattar Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls\xe2\x80\xa6'",3,HaryanaAssemblyPolls,11,240
10/27/2019 9:09,b'RT @indiatvnews: Haryana CM ML Khattar soon to take oath for second term in office | Live Updates\n\n#HaryanaElections2019 \n#HaryanaAssemblyP\xe2\x80\xa6',1,HaryanaElections2019,141,0
10/27/2019 9:09,"b'RT @EconomicTimes: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPol\xe2\x80\xa6'",2,None,3,20
10/27/2019 9:08,"b'#Chandigarh: #ManoharLalKhattar takes oath as the Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/Yx2LcIDExI'",1,Chandigarh,2307,1836
10/27/2019 9:08,"b'RT @EconomicTimes: Chandigarh: Manohar Lal Khattar takes oath as the Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls (P\xe2\x80\xa6'",2,HaryanaAssemblyPolls,3,20
10/27/2019 9:08,"b""RT @EconomicTimes: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national wo\xe2\x80\xa6""",2,None,3,20
10/27/2019 9:08,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,49,400
10/27/2019 9:07,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,278,445
10/27/2019 9:07,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,29,47
10/27/2019 9:07,b'Politics\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n#HaryanaAssemblyPolls #DushyantChautala https://t.co/oyjn1beSi2',0,HaryanaAssemblyPolls,2076,275
10/27/2019 9:04,"b'RT @timesofindia: @mlkhattar Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls\xe2\x80\xa6'",3,HaryanaAssemblyPolls,114,167
10/27/2019 9:04,b'#Chandigarh: Manohar Lal Khattar takes oath as the Chief Minister and Dushyant Chautala as the Deputy Chief Ministe\xe2\x80\xa6 https://t.co/1EhqZdhRhu',0,Chandigarh,400498,266
10/27/2019 9:03,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,57,564
10/27/2019 9:03,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,278,445
10/27/2019 9:03,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,10,139
10/27/2019 9:01,"b'Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/YVVcUej355'",0,None,16539,61
10/27/2019 9:01,b'ML Khattar sworn-in as Haryana Chief Minister | Live Updates\n\n#MLKhattar\n#HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/Dotvdtw6bE',1,MLKhattar,803368,34
10/27/2019 9:01,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,131,151
10/27/2019 9:01,"b'Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/wEmLA4eOt4'",2,None,3345171,43
10/27/2019 9:00,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,228,397
10/27/2019 9:00,"b""Those who'll relate this with coalition and #HaryanaAssemblyPolls will be prohibited from passing off the extra Soa\xe2\x80\xa6 https://t.co/METhc1KeVA""",0,HaryanaAssemblyPolls,194,300
10/27/2019 9:00,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,41,306
10/27/2019 9:00,"b""RT @timesofindia: @mlkhattar BJP's @mlkhattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working presi\xe2\x80\xa6""",3,None,148,379
10/27/2019 8:59,"b'RT @EconomicTimes: Chandigarh: Manohar Lal Khattar takes oath as the Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls (P\xe2\x80\xa6'",2,HaryanaAssemblyPolls,22,314
10/27/2019 8:59,"b'Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/z6MZ43GxrW'",1,None,13046,93
10/27/2019 8:59,"b'@mlkhattar Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/zkaO9YAvdg'",3,None,12146308,538
10/27/2019 8:58,"b'Chandigarh: Manohar Lal Khattar takes oath as the Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/KkEqix6h1e'",2,None,3345171,43
10/27/2019 8:58,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,94,1117
10/27/2019 8:58,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,189,918
10/27/2019 8:58,b'RT @ashishsood_bjp: LIVE: Victory celebrations at BJP HQ in New Delhi.\n\n#Elections2019 #ElectionResults2019 #MaharashtraAssemblyPolls #Hary\xe2\x80\xa6',19,Elections2019,21,83
10/27/2019 8:58,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,563,5
10/27/2019 8:58,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,96,52
10/27/2019 8:57,"b'RT @ANI: Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan. #HaryanaAssemblyPolls https:/\xe2\x80\xa6'",37,HaryanaAssemblyPolls,3919,2454
10/27/2019 8:57,"b""RT @timesofindia: @mlkhattar BJP's @mlkhattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working presi\xe2\x80\xa6""",3,None,29,59
10/27/2019 8:57,"b'Chandigarh: Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana, at the Raj Bhawan.\xe2\x80\xa6 https://t.co/fAUgWe7eJQ'",37,None,3174774,0
10/27/2019 8:57,b'Dushyant Chautala takes oath as the Deputy Chief Minister of Haryana. #HaryanaAssemblyPolls https://t.co/vjqnclD7tT',0,HaryanaAssemblyPolls,20185,90
10/27/2019 8:57,"b""RT @ConnectGujarat: #Chandigarh: BJP's #ManoharLalKhattar and JJP's #DushyantChautala arrive on the stage at the Raj Bhavan. BJP national w\xe2\x80\xa6""",1,Chandigarh,31,72
10/27/2019 8:56,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,563,5
10/27/2019 8:55,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,546,850
10/27/2019 8:55,b'Manohar Lal Khattar takes oath as the Chief Minister of Haryana for a 2nd term. #HaryanaAssemblyPolls https://t.co/YICLufgdth',0,HaryanaAssemblyPolls,20185,90
10/27/2019 8:55,"b""Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP nation\xe2\x80\xa6 https://t.co/MNc8KfUCuy""",2,None,3345171,43
10/27/2019 8:54,b'RT @ashishsood_bjp: LIVE: Victory celebrations at BJP HQ in New Delhi.\n\n#Elections2019 #ElectionResults2019 #MaharashtraAssemblyPolls #Hary\xe2\x80\xa6',19,Elections2019,20,55
10/27/2019 8:54,b'RT @news18dotcom: #Breaking | Manohar Lal Khattar and Dushyant Chautala swears-in as Haryana Chief Minister and Deputy Chief Minister. \n\n#H\xe2\x80\xa6',1,Breaking,4271661,485
10/27/2019 8:54,b'#Breaking | Manohar Lal Khattar and Dushyant Chautala swears-in as Haryana Chief Minister and Deputy Chief Minister\xe2\x80\xa6 https://t.co/oaK1kKgNqI',1,Breaking,121394,163
10/27/2019 8:54,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,906,164
10/27/2019 8:53,"b""RT @timesofindia: @mlkhattar BJP's @mlkhattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working presi\xe2\x80\xa6""",3,None,1198,245
10/27/2019 8:53,"b""#Chandigarh: BJP's #ManoharLalKhattar and JJP's #DushyantChautala arrive on the stage at the Raj Bhavan. BJP nation\xe2\x80\xa6 https://t.co/LVSDyuIALG""",1,Chandigarh,2307,1836
10/27/2019 8:53,b'RT @TheDeshBhakt: Does the less than expected performance of BJP in #HaryanaAssemblyPolls &amp; #MaharashtraAssemblyPolls exonerate EVMs and al\xe2\x80\xa6',135,HaryanaAssemblyPolls,9,26
10/27/2019 8:53,"b""Chandigarh: BJP's @mlkhattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national workin\xe2\x80\xa6 https://t.co/fyue5DHXRd""",1,None,13046,93
10/27/2019 8:53,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,707,1493
10/27/2019 8:51,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,134,360
10/27/2019 8:50,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,29,47
10/27/2019 8:50,"b""@mlkhattar BJP's @mlkhattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working\xe2\x80\xa6 https://t.co/XQSDOc1VDE""",3,None,12146307,538
10/27/2019 8:50,b'#DushyantChautala  #Khattar #Congress #BJP #HaryanaAssemblyPolls #HaryanaAssemblyElections2019\xe2\x80\xa6 https://t.co/6mnPbz9Rfv',0,DushyantChautala,223,1894
10/27/2019 8:50,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,625,1578
10/27/2019 8:50,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,146,392
10/27/2019 8:50,"b""RT @ANI: Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP national working pres\xe2\x80\xa6""",20,None,96,53
10/27/2019 8:49,"b""#Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP natio\xe2\x80\xa6 https://t.co/qlY6hhhlJw""",0,Chandigarh,16539,61
10/27/2019 8:48,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,18,116
10/27/2019 8:48,b'Common minimum programs will bring only minimum development for common people! Wait and watch!\n#HaryanaAssemblyPolls #BJPDushyantSarkar',0,HaryanaAssemblyPolls,67,92
10/27/2019 8:48,"b""Chandigarh: BJP's Manohar Lal Khattar and JJP's Dushyant Chautala arrive on the stage at the Raj Bhavan. BJP nation\xe2\x80\xa6 https://t.co/LUwzAhwGSe""",20,None,3174774,0
10/27/2019 8:44,"b'RT @sairashahhalim: We need to celebrate democracy,as now we have @BJP4India\nIn every state hook or crook,criminals et all.\n\n#HaryanaAssemb\xe2\x80\xa6'",11,None,1358,286
10/27/2019 8:41,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,925,296
10/27/2019 8:39,b'Haryana CM ML Khattar soon to take oath for second term in office | Live Updates\n\n#HaryanaElections2019\xe2\x80\xa6 https://t.co/Fpsq1KcvVg',1,HaryanaElections2019,803368,34
10/27/2019 8:36,b'Many people now thinking why #NarendraModi #Modi  gave #PadmaBibhushan to #SharadPawar ... Now every one know why h\xe2\x80\xa6 https://t.co/ESRmHsdaH0',0,NarendraModi,61,441
10/27/2019 8:27,"b""RT @timesofindia: This would be a govt of compromise: BSP's Sudhindra Bhadoria on BJP-JJP alliance in Haryana https://t.co/P6dBUJIo45\n\n#Har\xe2\x80\xa6""",2,None,246,49
10/27/2019 8:15,"b""This would be a govt of compromise: BSP's Sudhindra Bhadoria on BJP-JJP alliance in Haryana https://t.co/P6dBUJIo45\xe2\x80\xa6 https://t.co/Zcg0qA6Fr3""",2,None,12146307,538
10/27/2019 8:14,"b'RT @SocioPoliticalW: @DimpyBabita_t @tony_jatinder @OffficeRGFan @Dchautala Will @Dchautala be next @MehboobaMufti? \nHigh chance, because o\xe2\x80\xa6'",3,None,859,288
10/27/2019 8:14,"b'We need to celebrate democracy,as now we have @BJP4India\nIn every state hook or crook,criminals et all.\xe2\x80\xa6 https://t.co/6sEzbazYsr'",11,None,7721,2422
10/27/2019 8:05,"b'RT @NewIndianXpress: Sacked BSF constable Tej Bahadur Yadav, who contested #HaryanaAssemblyPolls against CM Manohar Lal Khattar, resigned f\xe2\x80\xa6'",1,HaryanaAssemblyPolls,238,464
10/27/2019 8:05,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,176,68
10/27/2019 8:04,b'#ManoharLalKhattar to take oath as #Haryana #ChiefMinister today at 2.15 pm. \n\n#NewsToday #HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/143jJmJSXN',0,ManoharLalKhattar,134,13
10/27/2019 8:04,b'#ManoharLalKhattar to take oath as #Haryana #ChiefMinister today at 2.15 pm. \n\n#NewsToday #HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/SWjp7rlL7M',0,ManoharLalKhattar,501,225
10/27/2019 7:53,b'RT @Nehr_who: If sadness had a face #HaryanaAssemblyPolls https://t.co/ExEx7PwepL',1237,HaryanaAssemblyPolls,52,498
10/27/2019 7:42,"b'RT @DDNewsLive: In the BJP-JJP alliance Govt. in Haryana, Chief Minister will be from BJP and Deputy CM from JJP. Leaders of both the parti\xe2\x80\xa6'",72,None,73,1021
10/27/2019 7:40,b'RT @VinayDokania: As #HaryanaAssemblyPolls &amp; #MaharashtraAssemblyPolls r ovr\n\nImran Khan takes sigh of relief as Indian Media stops abusin\xe2\x80\xa6',4,HaryanaAssemblyPolls,160,133
10/27/2019 7:34,"b""RT @ZeeNews: Manohar Lal Khattar to take oath as Chief Minister for second term on Sunday, JJP's Dushyant Chautala named Deputy Chief Minis\xe2\x80\xa6""",22,None,10,59
10/27/2019 7:28,b'RT @arjunmodhwadia: A very big applause to Shri @BhupinderSHooda ji and HPCC President @kumari_selja ji for exposing the malicies of @BJP4I\xe2\x80\xa6',53,None,7,82
10/27/2019 7:27,"b'RT @ANI: Union Minister Ravi Shankar Prasad: We will go to meet the Governor, and request him to invite us to form the government. #Haryana\xe2\x80\xa6'",55,None,185,800
10/27/2019 7:25,"b'Arrey arrey, Deputy CM saab. #HaryanaAssemblyPolls https://t.co/6noVTxRhCO'",0,HaryanaAssemblyPolls,246,247
10/27/2019 7:25,b'RT @LambaAlka: Vote share for #BJP in #Haryana \n\n2019 Lok Sabha: 58% \n2019 Vidhan Sabha: 36% \n\nA massive 22% voters switched their vote bac\xe2\x80\xa6',586,BJP,450,178
10/27/2019 7:19,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,201,512
10/27/2019 7:12,"b""RT @ABPNews: '#DushyantChautala Betrayed People Of #Haryana': Ex-BSF Jawan Tej Bahadur Quits #JJP As Party Lends Support To #BJP #HaryanaAs\xe2\x80\xa6""",9,DushyantChautala,12,59
10/27/2019 7:09,b'#GopalKanda continues to face trial in the case of Geetika Sharma\xe2\x80\x99s suicide which is now in the evidence stage in a\xe2\x80\xa6 https://t.co/PP9WrRfb1L',0,GopalKanda,7457,1615
10/27/2019 7:03,"b'RT @drshamamohd: If trends are true, the people of Haryana have rejected the @mlkhattar govt. The arrogance of Khattar, poor governance, ri\xe2\x80\xa6'",203,None,2,59
10/27/2019 7:00,b'RT @Sheilza29: We are thankful to all our supporters in Gurugram for believing in us. It\xe2\x80\x99s a beginning of our 5 year journey #HaryanaAssemb\xe2\x80\xa6',14,None,18,91
10/27/2019 6:58,b'RT @DesiPoliticks: Prof Gourav Vallabh Haryana CM ML Khattar ko benakaab karte huway!\n\nWatch out for bjp spokie Sudhanshu Trivedi &amp; Rohit S\xe2\x80\xa6',246,None,55,103
10/27/2019 6:55,"b'Sacked BSF constable Tej Bahadur Yadav, who contested #HaryanaAssemblyPolls against CM Manohar Lal Khattar, resigne\xe2\x80\xa6 https://t.co/Qe4a0aLMcr'",1,HaryanaAssemblyPolls,377100,537
10/27/2019 6:44,"b""30 Tonnes Gold Sold On Dhanteras, Says Jewellers Association\n\nWoo for Modi Govt \xf0\x9f\x92\xaf it's seems peoples believe in gol\xe2\x80\xa6 https://t.co/K56Pif7l9n""",1,None,26,91
10/27/2019 6:37,b'RT @politicalbaaba: #HaryanaAssemblyPolls \n\n- BJP losses explained in a chart (rural / SC cluster / eastern and kurukshetra)\n\n- Some overla\xe2\x80\xa6',2,HaryanaAssemblyPolls,203,182
10/27/2019 6:36,b'RT @NH_India: #GopalKanda continues to face trial in the case of Geetika Sharma\xe2\x80\x99s suicide which is now in the evidence stage in a trial cou\xe2\x80\xa6',1,GopalKanda,1830,88
10/27/2019 6:36,"b""RT @cvisuali: Let's be clear a deep sickness is among'st us the only cure for it is accountability \n#HaryanaAssemblyPolls\n#GopalKanda https\xe2\x80\xa6""",2,HaryanaAssemblyPolls,43,374
10/27/2019 6:32,b'RT @chiefsanjay: Won\xe2\x80\x99t those who voted for #JJP in #HaryanaAssemblyPolls feel cheated? They voted against the #BJP ensuring most of its min\xe2\x80\xa6',4,JJP,30,87
10/27/2019 6:29,"b'Today at 2:15 PM, Shri @mlkhattar will take oath as the Chief Minister of Haryana for the second time in a row. Shr\xe2\x80\xa6 https://t.co/8eeMN7nOVM'",0,None,5241,1415
10/27/2019 6:19,b'RT @dazisinha: @isnju @kriratna #HappyDhanteras with Amazon prime one day delivery \xf0\x9f\x94\xa5\n1. Ordered online\n2. Order has been shipped\n3. Deliver\xe2\x80\xa6',15,HappyDhanteras,279,283
10/27/2019 6:10,"b'RT @Juli90081725: #HaryanaAssemblyPolls\n#\xe0\xa4\xb8\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbf_\xe0\xa4\xb8\xe0\xa5\x87_\xe0\xa4\x85\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa5\x81\xe0\xa4\xa4_\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xad\nThink of Saint Rampal Ji as divine, not a common man, because according to S\xe2\x80\xa6'",92,HaryanaAssemblyPolls,3,64
10/27/2019 6:05,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,34,108
10/27/2019 5:57,"b""RT @Howindialives: Ambala region major contributor for BJP's loss: On net level, 7 out of 9 seats were lost in this region. (1/2) https://t\xe2\x80\xa6""",6,None,6071,3299
10/27/2019 5:56,b'A rising lapdog of Haryana @Dchautala ?? \nHappy Diwali to all the voters and a very happy diwaliapan to rising star\xe2\x80\xa6 https://t.co/j1WwGhRfWo',0,None,87,368
10/27/2019 5:55,"b""RT @rssharma52: I'm vulnerable sometimes..\nAnd that's my strength as well.\nIt makes me more humane.\n\n#FridayFeeling #FridayThoughts\n#Friday\xe2\x80\xa6""",2,FridayFeeling,5,388
10/27/2019 5:54,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,156,619
10/27/2019 5:50,b'RT @PonnappaCartoon: The Federal cartoon  https://t.co/6GPKseS5SF  #Kanda #KandaBJPSeBetiBachao #HaryanaAssemblyPolls #Haryana #HaryanaAsse\xe2\x80\xa6',3,Kanda,83,126
10/27/2019 5:47,"b'Haryana Assembly Elections: ML Khattar Set For Term 2 As CM, Swearing-In Today\n\n#dailyaddaa #HaryanaAssemblyPolls\xe2\x80\xa6 https://t.co/oqd2MApY74'",0,dailyaddaa,411,2
10/27/2019 5:45,b'RT @TheDeshBhakt: Does the less than expected performance of BJP in #HaryanaAssemblyPolls &amp; #MaharashtraAssemblyPolls exonerate EVMs and al\xe2\x80\xa6',135,HaryanaAssemblyPolls,334,1087
10/27/2019 5:44,b'RT @TheDeshBhakt: Does the less than expected performance of BJP in #HaryanaAssemblyPolls &amp; #MaharashtraAssemblyPolls exonerate EVMs and al\xe2\x80\xa6',135,HaryanaAssemblyPolls,145,1367
10/27/2019 5:41,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,1019,4750
10/27/2019 5:41,b'RT @BrijMohanBhama: Today people in #MaharashtraElections2019 #HaryanaAssemblyPolls proved @BJP4India  is miscalled party Only? Thx to peop\xe2\x80\xa6',4,MaharashtraElections2019,5,3
10/27/2019 5:41,b'RT @politicalbaaba: #HaryanaAssemblyPolls \n\n- BJP losses explained in a chart (rural / SC cluster / eastern and kurukshetra)\n\n- Some overla\xe2\x80\xa6',2,HaryanaAssemblyPolls,633,458
10/27/2019 5:39,"b'Sacked #BSF constable #TejBahadurYadav, who unsuccessfully contested the #HaryanaAssemblypolls against CM\xe2\x80\xa6 https://t.co/7tyfriRAM3'",0,BSF,25710,67
10/27/2019 5:35,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,136,243
10/27/2019 5:29,b'RT @ANI: BJP-JJP alliance for Haryana sealed. CM will be from Bharatiya Janata Party (BJP) and Deputy CM from Jannayak Janta Party (JJP). L\xe2\x80\xa6',357,None,1,33
10/27/2019 5:28,b'#HaryanaAssemblyPolls \n\n- BJP losses explained in a chart (rural / SC cluster / eastern and kurukshetra)\n\n- Some ov\xe2\x80\xa6 https://t.co/5Be2XqDl4n',2,HaryanaAssemblyPolls,4557,263
10/27/2019 5:28,"b'RT @MrsGandhi: BJP will form the next govt with a total tally of 57 legislative Assembly seats, allying with JJP &amp; 7 independent MLAs. Cong\xe2\x80\xa6'",347,None,554,2588
10/27/2019 5:22,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,303,718
10/27/2019 5:20,b'One should be thankful to MotaBhai that #AjayChautala has been given #furlough only. MotaBhai could have even exone\xe2\x80\xa6 https://t.co/FTfh9qnhYn',0,AjayChautala,5,132
10/27/2019 5:18,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,1122,1169
10/27/2019 5:15,b'RT @indiaonthe_move: @Priyascorner The power struggle within the Congress is a lot more vexed than it seems.  And after the #MaharashtraAss\xe2\x80\xa6',5,None,23702,987
10/27/2019 5:15,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,30440,4730
10/27/2019 5:10,b'RT @PonnappaCartoon: The Federal cartoon  https://t.co/6GPKseS5SF  #Kanda #KandaBJPSeBetiBachao #HaryanaAssemblyPolls #Haryana #HaryanaAsse\xe2\x80\xa6',3,Kanda,1499,1688
10/27/2019 5:02,b'@Priyascorner The power struggle within the Congress is a lot more vexed than it seems.  And after the\xe2\x80\xa6 https://t.co/xEDh7bbsHa',5,None,271,115
10/27/2019 5:02,b'Congress @rssurjewala was giving lectures on morality to BJP on taking support from #Kanda. Reality is that BJP is\xe2\x80\xa6 https://t.co/UaYD5l54bB',0,Kanda,478,2153
10/27/2019 4:58,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,298,1662
10/27/2019 4:56,"b'RT @MrsGandhi: BJP will form the next govt with a total tally of 57 legislative Assembly seats, allying with JJP &amp; 7 independent MLAs. Cong\xe2\x80\xa6'",347,None,153,42
10/27/2019 4:43,"b'RT @timesofindia: Home Minister and BJP President, Amit Shah: Accepting the mandate by the people of Haryana, leaders of both parties (BJP-\xe2\x80\xa6'",28,None,1025,830
10/27/2019 4:42,b'RT @timesofindia: JJP leader Dushyant Chautala likely to be made deputy CM in BJP-led govt in Haryana \n\nRead: https://t.co/MuKZoYmnXQ\n\n#Har\xe2\x80\xa6',34,None,1025,830
10/27/2019 4:42,"b'RT @imrantelegraph: Khulja shame shame! Tihar jail has allowed Ajay Chautala, the father of Dushyant Chautala who is set to prop up a BJP g\xe2\x80\xa6'",2,None,179,525
10/27/2019 4:40,b'RT @_sabanaqvi: The real winners are the people of India who know better than the politicos that there is no democracy without an oppositio\xe2\x80\xa6',46,None,10,16
10/27/2019 4:40,b'RT @VinayDokania: Now who else is expected other than @ttindia to call out the farce of BJP and JJP alliance where ppl s mandate was badly\xe2\x80\xa6',76,None,332,95
